idx	label	predict	radius	correct	time
1520	7	7	0.877	1	0:00:12.783274
1540	8	8	0.953	1	0:00:12.786048
1560	7	7	0.953	1	0:00:12.788710
1580	6	-1	0.0	0	0:00:12.786211
1600	8	8	0.0938	1	0:00:12.791561
1620	5	3	0.431	0	0:00:12.786149
1640	7	-1	0.0	0	0:00:12.795224
1660	3	3	0.953	1	0:00:12.774897
1680	6	6	0.664	1	0:00:12.780559
1700	5	5	0.469	1	0:00:12.780789
1720	4	4	0.534	1	0:00:12.778459
1740	1	1	0.695	1	0:00:12.787775
1760	0	0	0.749	1	0:00:12.772984
1780	7	7	0.776	1	0:00:12.778408
1800	4	4	0.337	1	0:00:12.779504
1820	8	8	0.702	1	0:00:12.787028
1840	8	8	0.00539	1	0:00:12.791751
1860	8	8	0.953	1	0:00:12.775336
1880	1	1	0.953	1	0:00:12.786420
1900	8	8	0.953	1	0:00:12.783917
1920	2	2	0.953	1	0:00:12.783920
1940	5	5	0.852	1	0:00:12.788451
1960	2	5	0.277	0	0:00:12.802252
1980	9	9	0.953	1	0:00:12.792133
2000	1	1	0.545	1	0:00:12.803872
2020	9	9	0.913	1	0:00:12.797627
2040	0	0	0.953	1	0:00:12.797579
2060	5	3	0.495	0	0:00:12.795387
2080	1	1	0.128	1	0:00:12.798172
2100	2	2	0.76	1	0:00:12.797187
2120	4	8	0.0865	0	0:00:12.800951
2140	9	9	0.953	1	0:00:12.808998
2160	0	0	0.606	1	0:00:12.795547
2180	4	4	0.858	1	0:00:12.797000
2200	0	0	0.105	1	0:00:12.805681
2220	1	1	0.953	1	0:00:12.792838
2240	9	9	0.565	1	0:00:12.802772
2260	4	4	0.829	1	0:00:12.807065
2280	4	4	0.122	1	0:00:12.800374
2300	3	-1	0.0	0	0:00:12.793729
2320	5	3	0.153	0	0:00:12.805280
2340	7	7	0.953	1	0:00:12.802532
2360	7	7	0.798	1	0:00:12.815626
2380	8	8	0.795	1	0:00:12.809769
2400	0	0	0.953	1	0:00:12.812748
2420	8	8	0.0213	1	0:00:12.804204
2440	7	7	0.786	1	0:00:12.812617
2460	9	9	0.483	1	0:00:12.806739
2480	8	8	0.953	1	0:00:12.806657
2500	4	6	0.0366	0	0:00:12.805748
2520	1	1	0.65	1	0:00:12.816575
2540	2	2	0.323	1	0:00:12.809147
2560	7	7	0.49	1	0:00:12.809885
2580	6	6	0.379	1	0:00:12.806113
2600	8	8	0.953	1	0:00:12.800703
2620	1	1	0.681	1	0:00:12.823648
2640	7	7	0.935	1	0:00:12.804568
2660	3	3	0.406	1	0:00:12.802892
2680	0	0	0.953	1	0:00:12.807300
2700	9	9	0.179	1	0:00:12.813402
2720	3	3	0.631	1	0:00:12.804253
2740	1	1	0.627	1	0:00:12.804682
2760	2	2	0.394	1	0:00:12.815351
2780	7	7	0.953	1	0:00:12.811297
2800	4	4	0.336	1	0:00:12.815278
2820	6	6	0.935	1	0:00:12.807658
2840	3	3	0.953	1	0:00:12.816485
2860	5	5	0.361	1	0:00:12.812912
2880	4	4	0.756	1	0:00:12.804420
2900	3	-1	0.0	0	0:00:12.807385
2920	2	2	0.431	1	0:00:12.801278
2940	3	0	0.798	0	0:00:12.796821
2960	9	9	0.123	1	0:00:12.806527
2980	8	8	0.776	1	0:00:12.795823
3000	5	5	0.913	1	0:00:12.802424
3020	1	1	0.935	1	0:00:12.807291
3040	7	7	0.953	1	0:00:12.806964
3060	7	7	0.935	1	0:00:12.806110
3080	1	1	0.549	1	0:00:12.800255
3100	0	0	0.788	1	0:00:12.801183
3120	4	4	0.111	1	0:00:12.807447
3140	8	8	0.726	1	0:00:12.809857
3160	6	2	0.335	0	0:00:12.804987
3180	3	3	0.218	1	0:00:12.813477
3200	5	5	0.935	1	0:00:12.812096
3220	3	9	0.1	0	0:00:12.806370
3240	4	4	0.147	1	0:00:12.811593
3260	7	7	0.953	1	0:00:12.804947
3280	3	3	0.349	1	0:00:12.806451
3300	4	4	0.366	1	0:00:12.809436
3320	2	7	0.0263	0	0:00:12.811853
3340	6	6	0.839	1	0:00:12.801518
3360	4	4	0.65	1	0:00:12.805215
3380	8	8	0.953	1	0:00:12.808539
3400	6	4	0.294	0	0:00:12.812946
3420	5	3	0.244	0	0:00:12.814954
3440	2	3	0.527	0	0:00:12.823745
3460	1	1	0.953	1	0:00:12.815410
3480	2	2	0.935	1	0:00:12.817710
3500	1	1	0.501	1	0:00:12.824738
3520	1	1	0.953	1	0:00:12.818573
3540	6	6	0.757	1	0:00:12.823001
3560	1	1	0.192	1	0:00:12.827388
3580	4	4	0.371	1	0:00:12.825384
3600	4	2	0.0606	0	0:00:12.816023
3620	0	0	0.309	1	0:00:12.818753
3640	6	6	0.24	1	0:00:12.821777
3660	0	0	0.821	1	0:00:12.825232
3680	0	0	0.311	1	0:00:12.825874
3700	3	3	0.865	1	0:00:12.842453
3720	2	2	0.953	1	0:00:12.828193
3740	0	0	0.953	1	0:00:12.821044
3760	7	7	0.953	1	0:00:12.832241
3780	4	4	0.289	1	0:00:12.829684
3800	9	9	0.953	1	0:00:12.834931
3820	0	0	0.148	1	0:00:12.831585
3840	6	6	0.266	1	0:00:12.826421
3860	7	7	0.953	1	0:00:12.824079
3880	6	6	0.597	1	0:00:12.824828
3900	3	6	0.258	0	0:00:12.823135
3920	7	7	0.43	1	0:00:12.831136
3940	6	6	0.0307	1	0:00:12.831649
3960	2	2	0.953	1	0:00:12.827085
3980	9	9	0.497	1	0:00:12.833274
4000	8	-1	0.0	0	0:00:12.832202
4020	8	8	0.798	1	0:00:12.827233
4040	0	0	0.953	1	0:00:12.835408
4060	6	6	0.935	1	0:00:12.827377
4080	1	1	0.953	1	0:00:12.826683
4100	7	7	0.953	1	0:00:12.825550
4120	4	4	0.935	1	0:00:12.822779
4140	5	5	0.64	1	0:00:12.836492
4160	5	5	0.695	1	0:00:12.833320
4180	0	0	0.206	1	0:00:12.828403
4200	4	4	0.311	1	0:00:12.838288
4220	4	0	0.404	0	0:00:12.835139
4240	7	7	0.18	1	0:00:12.839486
4260	8	8	0.953	1	0:00:12.837110
4280	8	8	0.0436	1	0:00:12.836955
4300	8	8	0.702	1	0:00:12.840057
4320	1	1	0.252	1	0:00:12.839604
4340	0	0	0.935	1	0:00:12.835943
4360	6	6	0.755	1	0:00:12.847991
4380	9	9	0.726	1	0:00:12.834343
4400	3	-1	0.0	0	0:00:12.841388
4420	5	5	0.358	1	0:00:12.835160
4440	2	2	0.509	1	0:00:12.837451
4460	9	9	0.898	1	0:00:12.836557
4480	9	9	0.953	1	0:00:12.835049
4500	3	3	0.342	1	0:00:12.835641
4520	3	3	0.313	1	0:00:12.836103
4540	9	9	0.922	1	0:00:12.839831
4560	1	1	0.953	1	0:00:12.834083
4580	6	6	0.34	1	0:00:12.840816
4600	4	4	0.953	1	0:00:12.835081
4620	7	7	0.445	1	0:00:12.845627
4640	2	2	0.762	1	0:00:12.843799
4660	7	7	0.28	1	0:00:12.838448
4680	9	9	0.953	1	0:00:12.839463
4700	6	5	0.142	0	0:00:12.827311
4720	8	8	0.311	1	0:00:12.826016
4740	5	3	0.22	0	0:00:12.830144
4760	3	2	0.0974	0	0:00:12.845187
4780	0	0	0.56	1	0:00:12.834975
4800	9	9	0.953	1	0:00:12.835961
4820	3	3	0.748	1	0:00:12.824306
4840	0	0	0.953	1	0:00:12.831448
4860	5	5	0.935	1	0:00:12.827165
4880	0	0	0.461	1	0:00:12.836987
4900	3	3	0.441	1	0:00:12.834193
4920	7	7	0.953	1	0:00:12.826395
4940	6	6	0.803	1	0:00:12.827782
4960	4	4	0.294	1	0:00:12.829889
4980	1	9	0.0213	0	0:00:12.816261
5000	7	7	0.953	1	0:00:12.823805
5020	8	8	0.935	1	0:00:12.829803
5040	3	3	0.656	1	0:00:12.825672
5060	6	6	0.311	1	0:00:12.837559
5080	7	7	0.107	1	0:00:12.831724
5100	3	3	0.953	1	0:00:12.832956
5120	9	9	0.501	1	0:00:12.832854
5140	8	8	0.953	1	0:00:12.820468
5160	0	0	0.8	1	0:00:12.822718
5180	9	7	0.14	0	0:00:12.828246
5200	3	3	0.739	1	0:00:12.837004
5220	0	0	0.709	1	0:00:12.829916
5240	1	1	0.227	1	0:00:12.838937
5260	0	0	0.953	1	0:00:12.829926
5280	0	4	0.286	0	0:00:12.833126
5300	9	9	0.78	1	0:00:12.830009
5320	7	7	0.886	1	0:00:12.829306
5340	3	3	0.00901	1	0:00:12.841342
5360	9	9	0.953	1	0:00:12.852856
5380	1	9	0.0586	0	0:00:12.844933
5400	9	9	0.953	1	0:00:12.838637
5420	6	6	0.953	1	0:00:12.849424
5440	9	9	0.953	1	0:00:12.847827
5460	0	0	0.913	1	0:00:12.840708
5480	1	1	0.632	1	0:00:12.837863
5500	8	8	0.397	1	0:00:12.856611
5520	4	4	0.357	1	0:00:12.852279
5540	5	5	0.188	1	0:00:12.851886
5560	3	6	0.0339	0	0:00:12.850422
5580	5	5	0.115	1	0:00:12.856630
5600	6	6	0.0187	1	0:00:12.848141
5620	3	3	0.472	1	0:00:12.846381
5640	2	2	0.461	1	0:00:12.843609
5660	9	9	0.404	1	0:00:12.851730
5680	2	2	0.65	1	0:00:12.842712
5700	3	5	0.621	0	0:00:12.837061
5720	9	9	0.953	1	0:00:12.844777
5740	6	6	0.363	1	0:00:12.828860
5760	2	2	0.382	1	0:00:12.845028
5780	7	7	0.953	1	0:00:12.838794
5800	2	2	0.869	1	0:00:12.842552
5820	5	5	0.68	1	0:00:12.851790
5840	2	2	0.161	1	0:00:12.841816
5860	0	0	0.566	1	0:00:12.835497
5880	0	0	0.953	1	0:00:12.840026
5900	4	3	0.16	0	0:00:12.831400
5920	8	8	0.953	1	0:00:12.845393
5940	7	7	0.0313	1	0:00:12.832274
5960	2	6	0.195	0	0:00:12.834350
5980	9	9	0.953	1	0:00:12.836070
6000	8	8	0.573	1	0:00:12.832268
6020	6	6	0.922	1	0:00:12.837757
6040	2	-1	0.0	0	0:00:12.840525
6060	3	3	0.0629	1	0:00:12.834650
6080	1	1	0.518	1	0:00:12.841285
6100	1	1	0.953	1	0:00:12.847908
6120	5	5	0.504	1	0:00:12.851959
6140	9	9	0.953	1	0:00:12.847430
6160	2	2	0.71	1	0:00:12.842554
6180	0	0	0.739	1	0:00:12.840499
6200	3	3	0.374	1	0:00:12.844041
6220	2	2	0.277	1	0:00:12.851985
6240	2	2	0.862	1	0:00:12.855198
6260	2	2	0.317	1	0:00:12.859402
6280	8	8	0.121	1	0:00:12.845492
6300	1	1	0.862	1	0:00:12.845202
6320	0	0	0.749	1	0:00:12.845423
6340	3	3	0.567	1	0:00:12.845051
6360	2	2	0.409	1	0:00:12.840172
6380	3	3	0.264	1	0:00:12.842948
6400	0	0	0.406	1	0:00:12.841882
6420	7	7	0.953	1	0:00:12.835279
6440	3	3	0.0387	1	0:00:12.835000
6460	3	3	0.865	1	0:00:12.845968
6480	0	0	0.473	1	0:00:12.844021
6500	7	-1	0.0	0	0:00:12.840978
6520	6	6	0.373	1	0:00:12.840577
6540	8	8	0.922	1	0:00:12.845264
6560	6	6	0.354	1	0:00:12.838962
6580	1	1	0.302	1	0:00:12.845700
6600	7	7	0.953	1	0:00:12.849224
6620	7	7	0.953	1	0:00:12.845284
6640	5	3	0.751	0	0:00:12.853481
6660	0	0	0.953	1	0:00:12.847558
6680	3	3	0.165	1	0:00:12.858723
6700	6	6	0.953	1	0:00:12.844381
6720	2	2	0.656	1	0:00:12.855998
6740	2	2	0.0835	1	0:00:12.847780
6760	5	5	0.953	1	0:00:12.850413
6780	7	7	0.913	1	0:00:12.847587
6800	6	2	0.0215	0	0:00:12.844917
6820	1	1	0.953	1	0:00:12.837698
6840	9	9	0.849	1	0:00:12.849109
6860	0	0	0.665	1	0:00:12.845197
6880	2	2	0.922	1	0:00:12.846637
6900	3	3	0.953	1	0:00:12.853693
6920	5	-1	0.0	0	0:00:12.850475
6940	1	1	0.953	1	0:00:12.836313
6960	9	9	0.953	1	0:00:12.840914
6980	0	0	0.143	1	0:00:12.831231
7000	2	8	0.151	0	0:00:12.849644
7020	7	7	0.953	1	0:00:12.846914
7040	7	0	0.236	0	0:00:12.852282
7060	8	8	0.953	1	0:00:12.853607
7080	5	4	0.222	0	0:00:12.844789
7100	9	9	0.0417	1	0:00:12.839915
7120	7	7	0.428	1	0:00:12.842819
7140	4	4	0.171	1	0:00:12.848273
7160	5	5	0.605	1	0:00:12.840989
7180	6	6	0.563	1	0:00:12.833729
7200	4	4	0.228	1	0:00:12.846960
7220	9	9	0.686	1	0:00:12.835234
7240	0	0	0.767	1	0:00:12.850207
7260	1	1	0.953	1	0:00:12.847824
7280	1	1	0.171	1	0:00:12.853498
7300	3	5	0.232	0	0:00:12.849334
7320	8	8	0.268	1	0:00:12.845213
7340	2	2	0.329	1	0:00:12.845831
7360	2	2	0.489	1	0:00:12.848930
7380	7	7	0.935	1	0:00:12.842705
7400	3	5	0.0446	0	0:00:12.845308
7420	3	3	0.028	1	0:00:12.852839
7440	3	3	0.696	1	0:00:12.840422
7460	5	5	0.953	1	0:00:12.836752
7480	1	1	0.128	1	0:00:12.846784
7500	6	6	0.953	1	0:00:12.846701
7520	4	4	0.479	1	0:00:12.841831
7540	5	5	0.953	1	0:00:12.837285
7560	0	0	0.612	1	0:00:12.849241
7580	8	8	0.935	1	0:00:12.848226
7600	8	9	0.158	0	0:00:12.865956
7620	5	3	0.245	0	0:00:12.861217
7640	9	8	0.135	0	0:00:12.846932
7660	7	7	0.393	1	0:00:12.842479
7680	3	5	0.215	0	0:00:12.857417
7700	6	6	0.953	1	0:00:12.840405
7720	5	5	0.49	1	0:00:12.851867
7740	4	4	0.547	1	0:00:12.849380
7760	2	-1	0.0	0	0:00:12.862708
7780	3	8	0.558	0	0:00:12.868103
7800	0	0	0.662	1	0:00:12.853910
7820	5	3	0.068	0	0:00:12.855235
7840	1	1	0.953	1	0:00:12.843411
7860	8	8	0.709	1	0:00:12.853086
7880	0	0	0.869	1	0:00:12.847825
7900	0	0	0.176	1	0:00:12.854289
7920	9	9	0.898	1	0:00:12.846545
7940	2	2	0.11	1	0:00:12.857425
7960	0	0	0.512	1	0:00:12.844598
7980	3	3	0.729	1	0:00:12.858657
8000	9	9	0.953	1	0:00:12.849576
8020	6	3	0.404	0	0:00:12.847259
8040	2	2	0.869	1	0:00:12.844012
8060	6	6	0.935	1	0:00:12.840883
8080	4	4	0.481	1	0:00:12.834519
8100	6	2	0.101	0	0:00:12.842325
8120	8	8	0.489	1	0:00:12.842861
8140	5	-1	0.0	0	0:00:12.845173
8160	6	6	0.953	1	0:00:12.848451
8180	4	4	0.222	1	0:00:12.843667
8200	3	-1	0.0	0	0:00:12.847228
8220	6	6	0.138	1	0:00:12.846269
8240	7	7	0.898	1	0:00:12.846698
8260	1	1	0.953	1	0:00:12.854137
8280	4	4	0.935	1	0:00:12.844204
8300	5	5	0.0727	1	0:00:12.852364
8320	7	7	0.405	1	0:00:12.847014
8340	5	5	0.301	1	0:00:12.849566
8360	7	7	0.953	1	0:00:12.835379
8380	9	9	0.953	1	0:00:12.845804
8400	0	0	0.312	1	0:00:12.844993
8420	3	6	0.567	0	0:00:12.839597
8440	5	5	0.418	1	0:00:12.846264
8460	8	8	0.953	1	0:00:12.847425
8480	2	2	0.452	1	0:00:12.856052
8500	4	4	0.935	1	0:00:12.842798
8520	8	8	0.434	1	0:00:12.855750
8540	4	4	0.0124	1	0:00:12.852216
8560	7	7	0.953	1	0:00:12.859926
8580	3	5	0.898	0	0:00:12.868221
8600	3	3	0.103	1	0:00:12.856634
8620	3	3	0.14	1	0:00:12.860766
8640	1	1	0.772	1	0:00:12.854617
8660	7	7	0.953	1	0:00:12.852885
8680	3	6	0.0207	0	0:00:12.849607
8700	3	3	0.238	1	0:00:12.848029
8720	2	0	0.627	0	0:00:12.864842
8740	2	2	0.524	1	0:00:12.869749
8760	8	8	0.953	1	0:00:12.868726
8780	4	4	0.183	1	0:00:12.855143
8800	0	0	0.953	1	0:00:12.855835
8820	2	2	0.953	1	0:00:12.849092
8840	2	-1	0.0	0	0:00:12.858752
8860	2	2	0.953	1	0:00:12.867490
8880	1	1	0.953	1	0:00:12.856834
8900	2	2	0.363	1	0:00:12.856760
8920	6	6	0.638	1	0:00:12.865631
8940	6	3	0.194	0	0:00:12.859710
8960	0	0	0.602	1	0:00:12.862066
8980	9	9	0.953	1	0:00:12.864580
9000	8	8	0.953	1	0:00:12.858056
9020	7	7	0.953	1	0:00:12.863969
9040	2	5	0.51	0	0:00:12.857717
9060	9	9	0.816	1	0:00:12.883939
9080	3	-1	0.0	0	0:00:12.862451
9100	9	-1	0.0	0	0:00:12.864194
9120	3	3	0.102	1	0:00:12.855907
9140	7	7	0.617	1	0:00:12.854019
9160	5	5	0.131	1	0:00:12.850565
9180	5	5	0.953	1	0:00:12.858356
9200	8	8	0.589	1	0:00:12.859706
9220	8	8	0.953	1	0:00:12.863113
9240	8	8	0.837	1	0:00:12.849977
9260	5	5	0.342	1	0:00:12.855972
9280	9	9	0.816	1	0:00:12.838719
9300	5	3	0.0391	0	0:00:12.857038
9320	9	9	0.953	1	0:00:12.851905
9340	1	1	0.953	1	0:00:12.850330
9360	5	0	0.464	0	0:00:12.846849
9380	5	3	0.502	0	0:00:12.856630
9400	6	6	0.953	1	0:00:12.850381
9420	5	5	0.862	1	0:00:12.862141
9440	8	8	0.877	1	0:00:12.859119
9460	3	3	0.671	1	0:00:12.852763
9480	2	2	0.328	1	0:00:12.855851
9500	9	9	0.953	1	0:00:12.852939
9520	1	1	0.953	1	0:00:12.850001
9540	5	5	0.678	1	0:00:12.846886
9560	9	-1	0.0	0	0:00:12.864265
9580	1	1	0.953	1	0:00:12.861293
9600	8	8	0.469	1	0:00:12.848540
9620	4	4	0.715	1	0:00:12.852271
9640	5	5	0.935	1	0:00:12.850954
9660	6	6	0.953	1	0:00:12.854897
9680	8	8	0.953	1	0:00:12.842277
9700	0	0	0.768	1	0:00:12.861425
9720	8	8	0.174	1	0:00:12.857503
9740	3	6	0.416	0	0:00:12.856372
9760	9	9	0.375	1	0:00:12.855424
9780	4	4	0.269	1	0:00:12.852893
9800	1	1	0.953	1	0:00:12.856098
9820	0	-1	0.0	0	0:00:12.847799
9840	4	7	0.605	0	0:00:12.853379
9860	0	0	0.362	1	0:00:12.851099
9880	7	7	0.563	1	0:00:12.853684
9900	8	8	0.953	1	0:00:12.860471
9920	6	6	0.953	1	0:00:12.865071
9940	4	4	0.444	1	0:00:12.859763
9960	2	0	0.666	0	0:00:12.861348
9980	0	0	0.953	1	0:00:12.863742
