idx	label	predict	radius	correct	time
3000	5	5	3.37	1	0:00:12.612026
3020	1	1	0.26	1	0:00:12.610676
3040	7	7	3.81	1	0:00:12.606967
3060	7	7	3.11	1	0:00:12.613447
3080	1	-1	0.0	0	0:00:12.609161
3100	0	0	3.49	1	0:00:12.615666
3120	4	6	3.81	0	0:00:12.616669
3140	8	8	1.54	1	0:00:12.612509
3160	6	6	1.36	1	0:00:12.617460
3180	3	8	0.12	0	0:00:12.610655
3200	5	6	0.371	0	0:00:12.613351
3220	3	9	0.975	0	0:00:12.614071
3240	4	6	0.219	0	0:00:12.614776
3260	7	0	0.966	0	0:00:12.613019
3280	3	0	1.09	0	0:00:12.612206
3300	4	6	1.2	0	0:00:12.616509
3320	2	9	1.21	0	0:00:12.614627
3340	6	6	2.14	1	0:00:12.613485
3360	4	6	3.69	0	0:00:12.615804
3380	8	8	0.232	1	0:00:12.616661
3400	6	6	2.84	1	0:00:12.620815
3420	5	6	3.74	0	0:00:12.617349
3440	2	9	2.04	0	0:00:12.616965
3460	1	1	0.0664	1	0:00:12.617021
3480	2	2	2.31	1	0:00:12.614394
3500	1	-1	0.0	0	0:00:12.614496
3520	1	1	3.51	1	0:00:12.612898
3540	6	6	0.859	1	0:00:12.615367
3560	1	8	0.102	0	0:00:12.615350
3580	4	6	1.42	0	0:00:12.615266
3600	4	-1	0.0	0	0:00:12.613960
3620	0	0	1.64	1	0:00:12.609685
3640	6	7	0.317	0	0:00:12.612531
3660	0	8	0.308	0	0:00:12.606531
3680	0	-1	0.0	0	0:00:12.607720
3700	3	5	1.58	0	0:00:12.607656
3720	2	0	1.26	0	0:00:12.607954
3740	0	0	2.58	1	0:00:12.606332
3760	7	7	3.31	1	0:00:12.611127
3780	4	6	2.52	0	0:00:12.613383
3800	9	9	0.975	1	0:00:12.608558
3820	0	0	2.8	1	0:00:12.610988
3840	6	5	2.31	0	0:00:12.610665
3860	7	7	1.19	1	0:00:12.614817
3880	6	5	0.234	0	0:00:12.608846
3900	3	0	3.57	0	0:00:12.608094
3920	7	8	1.3	0	0:00:12.610736
3940	6	6	2.1	1	0:00:12.614274
3960	2	6	0.192	0	0:00:12.614657
3980	9	9	0.742	1	0:00:12.615438
4000	8	-1	0.0	0	0:00:12.613882
4020	8	8	1.3	1	0:00:12.612934
4040	0	0	2.31	1	0:00:12.610459
4060	6	6	3.81	1	0:00:12.616612
4080	1	8	1.39	0	0:00:12.614564
4100	7	7	3.28	1	0:00:12.614062
4120	4	0	3.81	0	0:00:12.610530
4140	5	3	1.87	0	0:00:12.618032
4160	5	2	0.0348	0	0:00:12.616858
4180	0	0	1.28	1	0:00:12.616013
4200	4	6	1.44	0	0:00:12.613233
4220	4	0	3.81	0	0:00:12.612639
4240	7	8	1.51	0	0:00:12.613542
4260	8	8	1.89	1	0:00:12.609096
4280	8	8	2.04	1	0:00:12.609242
4300	8	8	1.62	1	0:00:12.608990
4320	1	8	3.81	0	0:00:12.608778
4340	0	0	1.4	1	0:00:12.610054
4360	6	9	0.508	0	0:00:12.612044
4380	9	9	2.63	1	0:00:12.612825
4400	3	8	0.0993	0	0:00:12.611584
4420	5	8	3.08	0	0:00:12.611399
4440	2	6	3.37	0	0:00:12.617052
4460	9	8	2.08	0	0:00:12.614129
4480	9	6	0.662	0	0:00:12.613341
4500	3	-1	0.0	0	0:00:12.612108
4520	3	6	2.1	0	0:00:12.612395
4540	9	9	3.81	1	0:00:12.611941
4560	1	6	0.344	0	0:00:12.610763
4580	6	6	3.36	1	0:00:12.608002
4600	4	1	0.467	0	0:00:12.609482
4620	7	-1	0.0	0	0:00:12.611073
4640	2	5	0.227	0	0:00:12.609606
4660	7	-1	0.0	0	0:00:12.614825
4680	9	1	3.05	0	0:00:12.607860
4700	6	6	1.7	1	0:00:12.610832
4720	8	8	0.447	1	0:00:12.607993
4740	5	6	2.09	0	0:00:12.615806
4760	3	-1	0.0	0	0:00:12.609779
4780	0	0	0.772	1	0:00:12.608776
4800	9	9	3.45	1	0:00:12.609608
4820	3	6	0.132	0	0:00:12.612952
4840	0	0	3.81	1	0:00:12.609059
4860	5	5	1.6	1	0:00:12.608917
4880	0	0	2.03	1	0:00:12.606794
4900	3	6	1.49	0	0:00:12.610789
4920	7	0	0.669	0	0:00:12.607265
4940	6	6	2.78	1	0:00:12.612744
4960	4	6	3.81	0	0:00:12.615245
4980	1	9	3.01	0	0:00:12.610492
5000	7	7	3.81	1	0:00:12.609847
5020	8	8	2.18	1	0:00:12.610461
5040	3	7	1.38	0	0:00:12.615155
5060	6	6	3.81	1	0:00:12.612770
5080	7	7	2.0	1	0:00:12.606476
5100	3	6	1.44	0	0:00:12.609704
5120	9	8	2.7	0	0:00:12.607497
5140	8	8	0.879	1	0:00:12.610571
5160	0	8	3.2	0	0:00:12.609579
5180	9	-1	0.0	0	0:00:12.613466
5200	3	3	1.31	1	0:00:12.611567
5220	0	0	3.69	1	0:00:12.606553
5240	1	9	0.505	0	0:00:12.612000
5260	0	0	3.81	1	0:00:12.604305
5280	0	8	3.17	0	0:00:12.607810
5300	9	1	0.133	0	0:00:12.611022
5320	7	7	1.11	1	0:00:12.609097
5340	3	-1	0.0	0	0:00:12.610309
5360	9	9	3.49	1	0:00:12.613186
5380	1	9	3.45	0	0:00:12.604677
5400	9	0	0.323	0	0:00:12.606022
5420	6	6	0.573	1	0:00:12.610470
5440	9	9	1.57	1	0:00:12.604441
5460	0	6	2.39	0	0:00:12.617478
5480	1	8	0.851	0	0:00:12.607720
5500	8	8	0.182	1	0:00:12.606751
5520	4	6	2.31	0	0:00:12.610668
5540	5	6	1.28	0	0:00:12.606626
5560	3	6	0.327	0	0:00:12.606709
5580	5	6	2.43	0	0:00:12.606104
5600	6	9	0.00534	0	0:00:12.607042
5620	3	6	3.74	0	0:00:12.605763
5640	2	2	0.182	1	0:00:12.608562
5660	9	9	0.954	1	0:00:12.607123
5680	2	-1	0.0	0	0:00:12.610358
5700	3	-1	0.0	0	0:00:12.609700
5720	9	9	3.23	1	0:00:12.604794
5740	6	6	3.81	1	0:00:12.608292
5760	2	-1	0.0	0	0:00:12.602797
5780	7	-1	0.0	0	0:00:12.606203
5800	2	6	2.27	0	0:00:12.606762
5820	5	6	2.1	0	0:00:12.610439
5840	2	6	3.53	0	0:00:12.613896
5860	0	8	2.06	0	0:00:12.610675
5880	0	0	0.727	1	0:00:12.608196
5900	4	-1	0.0	0	0:00:12.606431
5920	8	8	3.62	1	0:00:12.611334
5940	7	7	0.239	1	0:00:12.605211
5960	2	7	0.703	0	0:00:12.609600
5980	9	9	1.06	1	0:00:12.606367
6000	8	8	0.57	1	0:00:12.602652
6020	6	6	1.05	1	0:00:12.604872
6040	2	6	1.71	0	0:00:12.611911
6060	3	6	1.2	0	0:00:12.603337
6080	1	9	0.927	0	0:00:12.607419
6100	1	8	0.0693	0	0:00:12.604582
6120	5	5	3.16	1	0:00:12.604481
6140	9	9	2.72	1	0:00:12.604245
6160	2	5	0.0584	0	0:00:12.605190
6180	0	8	1.8	0	0:00:12.607566
6200	3	0	2.32	0	0:00:12.606943
6220	2	6	3.65	0	0:00:12.612033
6240	2	6	2.71	0	0:00:12.609804
6260	2	9	0.354	0	0:00:12.607119
6280	8	5	1.22	0	0:00:12.605754
6300	1	9	0.398	0	0:00:12.609167
6320	0	0	3.81	1	0:00:12.608277
6340	3	0	0.15	0	0:00:12.608929
6360	2	6	1.75	0	0:00:12.609993
6380	3	6	1.88	0	0:00:12.611100
6400	0	-1	0.0	0	0:00:12.610493
6420	7	5	0.334	0	0:00:12.608228
6440	3	8	1.18	0	0:00:12.603921
6460	3	6	1.1	0	0:00:12.603437
6480	0	0	2.05	1	0:00:12.609470
6500	7	0	2.16	0	0:00:12.603398
6520	6	6	2.59	1	0:00:12.604421
6540	8	8	1.9	1	0:00:12.602918
6560	6	6	3.74	1	0:00:12.605498
6580	1	8	0.0342	0	0:00:12.601610
6600	7	7	3.74	1	0:00:12.603095
6620	7	7	0.298	1	0:00:12.608955
6640	5	0	1.72	0	0:00:12.605245
6660	0	0	1.03	1	0:00:12.601206
6680	3	5	1.58	0	0:00:12.604877
6700	6	6	3.26	1	0:00:12.607388
6720	2	6	2.08	0	0:00:12.607842
6740	2	6	3.81	0	0:00:12.607739
6760	5	0	1.21	0	0:00:12.604395
6780	7	7	3.41	1	0:00:12.605993
6800	6	6	3.65	1	0:00:12.607394
6820	1	1	1.95	1	0:00:12.607191
6840	9	9	1.1	1	0:00:12.611450
6860	0	0	3.74	1	0:00:12.602533
6880	2	6	3.02	0	0:00:12.614731
6900	3	7	2.32	0	0:00:12.610013
6920	5	6	0.269	0	0:00:12.606723
6940	1	1	3.74	1	0:00:12.612073
6960	9	8	2.49	0	0:00:12.606299
6980	0	9	0.856	0	0:00:12.608193
7000	2	8	0.229	0	0:00:12.607955
7020	7	-1	0.0	0	0:00:12.608551
7040	7	8	1.65	0	0:00:12.602719
7060	8	8	1.53	1	0:00:12.608951
7080	5	-1	0.0	0	0:00:12.610538
7100	9	9	1.65	1	0:00:12.607229
7120	7	7	1.73	1	0:00:12.605782
7140	4	6	2.73	0	0:00:12.603340
7160	5	7	0.457	0	0:00:12.604992
7180	6	6	3.81	1	0:00:12.606452
7200	4	6	1.77	0	0:00:12.600572
7220	9	8	0.666	0	0:00:12.606922
7240	0	8	2.15	0	0:00:12.601985
7260	1	8	1.86	0	0:00:12.607228
7280	1	6	0.0927	0	0:00:12.605976
7300	3	0	0.351	0	0:00:12.600667
7320	8	0	1.36	0	0:00:12.597431
7340	2	0	0.0684	0	0:00:12.599061
7360	2	-1	0.0	0	0:00:12.608903
7380	7	-1	0.0	0	0:00:12.605650
7400	3	9	2.02	0	0:00:12.607708
7420	3	0	3.65	0	0:00:12.603308
7440	3	6	2.61	0	0:00:12.604781
7460	5	5	3.38	1	0:00:12.605854
7480	1	5	1.95	0	0:00:12.607687
7500	6	6	3.74	1	0:00:12.606647
7520	4	6	3.15	0	0:00:12.606592
7540	5	5	3.81	1	0:00:12.608268
7560	0	0	0.0522	1	0:00:12.608469
7580	8	8	0.612	1	0:00:12.603743
7600	8	9	1.61	0	0:00:12.605107
7620	5	5	0.666	1	0:00:12.605810
7640	9	9	0.981	1	0:00:12.602454
7660	7	9	1.18	0	0:00:12.606497
7680	3	9	2.86	0	0:00:12.603967
7700	6	6	3.81	1	0:00:12.608966
7720	5	6	2.02	0	0:00:12.609395
7740	4	6	2.26	0	0:00:12.604055
7760	2	9	0.922	0	0:00:12.604408
7780	3	8	1.74	0	0:00:12.604493
7800	0	0	3.62	1	0:00:12.600881
7820	5	8	2.35	0	0:00:12.602424
7840	1	1	2.97	1	0:00:12.606208
7860	8	6	1.45	0	0:00:12.608171
7880	0	8	0.3	0	0:00:12.604737
7900	0	8	3.01	0	0:00:12.606648
7920	9	8	3.22	0	0:00:12.603729
7940	2	6	3.81	0	0:00:12.605520
7960	0	0	3.45	1	0:00:12.601516
7980	3	7	0.587	0	0:00:12.602145
8000	9	9	0.431	1	0:00:12.602188
8020	6	6	3.81	1	0:00:12.604462
8040	2	6	3.81	0	0:00:12.607875
8060	6	6	3.81	1	0:00:12.611409
8080	4	6	2.72	0	0:00:12.603376
8100	6	6	2.2	1	0:00:12.604394
8120	8	9	0.235	0	0:00:12.600768
8140	5	6	3.81	0	0:00:12.609511
8160	6	9	0.668	0	0:00:12.603439
8180	4	6	3.81	0	0:00:12.606802
8200	3	6	0.5	0	0:00:12.604677
8220	6	6	0.451	1	0:00:12.604590
8240	7	7	3.69	1	0:00:12.602570
8260	1	5	0.133	0	0:00:12.603477
8280	4	9	0.181	0	0:00:12.607325
8300	5	-1	0.0	0	0:00:12.601846
8320	7	6	1.03	0	0:00:12.603009
8340	5	5	2.47	1	0:00:12.601923
8360	7	6	1.97	0	0:00:12.603393
8380	9	8	0.297	0	0:00:12.601378
8400	0	8	3.0	0	0:00:12.599059
8420	3	6	1.94	0	0:00:12.599719
8440	5	-1	0.0	0	0:00:12.607974
8460	8	8	3.74	1	0:00:12.599037
8480	2	6	0.272	0	0:00:12.602801
8500	4	-1	0.0	0	0:00:12.598745
8520	8	6	2.31	0	0:00:12.605277
8540	4	6	2.7	0	0:00:12.605227
8560	7	6	0.687	0	0:00:12.607295
8580	3	0	1.53	0	0:00:12.603349
8600	3	7	2.06	0	0:00:12.604913
8620	3	6	1.47	0	0:00:12.606928
8640	1	1	2.74	1	0:00:12.604322
8660	7	5	2.92	0	0:00:12.608451
8680	3	-1	0.0	0	0:00:12.606667
8700	3	5	0.72	0	0:00:12.605324
8720	2	0	3.81	0	0:00:12.597186
8740	2	6	3.65	0	0:00:12.601944
8760	8	8	0.357	1	0:00:12.598961
8780	4	6	1.36	0	0:00:12.600966
8800	0	0	3.81	1	0:00:12.596725
8820	2	0	0.445	0	0:00:12.598727
8840	2	1	0.0956	0	0:00:12.600668
8860	2	0	1.57	0	0:00:12.598251
8880	1	6	0.762	0	0:00:12.600009
8900	2	6	2.72	0	0:00:12.597684
8920	6	6	3.81	1	0:00:12.597995
8940	6	-1	0.0	0	0:00:12.598780
8960	0	0	3.81	1	0:00:12.594734
8980	9	9	1.77	1	0:00:12.601095
9000	8	8	2.36	1	0:00:12.598231
9020	7	9	1.65	0	0:00:12.601847
9040	2	5	2.95	0	0:00:12.603082
9060	9	5	1.82	0	0:00:12.599611
9080	3	0	3.81	0	0:00:12.599962
9100	9	6	2.15	0	0:00:12.604309
9120	3	0	3.1	0	0:00:12.602648
9140	7	8	0.87	0	0:00:12.605736
9160	5	5	1.35	1	0:00:12.603240
9180	5	5	3.81	1	0:00:12.608546
9200	8	8	3.81	1	0:00:12.601445
9220	8	8	3.74	1	0:00:12.605314
9240	8	8	1.47	1	0:00:12.603487
9260	5	5	1.09	1	0:00:12.602903
9280	9	0	1.37	0	0:00:12.601550
9300	5	-1	0.0	0	0:00:12.604764
9320	9	9	0.487	1	0:00:12.602720
9340	1	1	1.75	1	0:00:12.599978
9360	5	6	1.14	0	0:00:12.600102
9380	5	5	1.34	1	0:00:12.602461
9400	6	6	3.45	1	0:00:12.600328
9420	5	6	1.14	0	0:00:12.605158
9440	8	8	3.53	1	0:00:12.598343
9460	3	6	0.16	0	0:00:12.601347
9480	2	6	3.81	0	0:00:12.602023
9500	9	6	1.09	0	0:00:12.602661
9520	1	-1	0.0	0	0:00:12.598268
9540	5	5	1.68	1	0:00:12.595495
9560	9	7	2.99	0	0:00:12.597815
9580	1	6	0.348	0	0:00:12.595765
9600	8	8	3.81	1	0:00:12.595673
9620	4	0	1.08	0	0:00:12.599166
9640	5	6	2.4	0	0:00:12.604548
9660	6	6	0.543	1	0:00:12.598215
9680	8	8	0.958	1	0:00:12.596254
9700	0	0	3.81	1	0:00:12.602225
9720	8	8	0.175	1	0:00:12.612975
9740	3	6	3.81	0	0:00:12.625651
9760	9	9	2.81	1	0:00:12.645605
9780	4	6	3.81	0	0:00:12.652925
9800	1	1	2.87	1	0:00:12.653856
9820	0	0	0.18	1	0:00:12.673789
9840	4	7	0.894	0	0:00:12.672197
9860	0	8	0.611	0	0:00:12.671043
9880	7	7	1.85	1	0:00:12.688315
9900	8	0	2.83	0	0:00:12.692990
9920	6	6	3.81	1	0:00:12.700559
9940	4	6	0.728	0	0:00:12.704814
9960	2	0	3.81	0	0:00:12.707839
9980	0	0	3.81	1	0:00:12.719688
