idx	label	predict	radius	correct	time
3340	6	6	1.2	1	0:00:12.595395
3360	4	6	1.91	0	0:00:12.597419
3380	8	8	1.52	1	0:00:12.595968
3400	6	4	0.537	0	0:00:12.604079
3420	5	6	1.09	0	0:00:12.602319
3440	2	9	0.736	0	0:00:12.598047
3460	1	1	1.91	1	0:00:12.600030
3480	2	2	1.91	1	0:00:12.595809
3500	1	1	1.77	1	0:00:12.600928
3520	1	1	1.91	1	0:00:12.604194
3540	6	6	1.19	1	0:00:12.599605
3560	1	9	0.553	0	0:00:12.596784
3580	4	1	1.05	0	0:00:12.598613
3600	4	2	1.14	0	0:00:12.600117
3620	0	0	0.157	1	0:00:12.599301
3640	6	2	1.75	0	0:00:12.596078
3660	0	8	0.955	0	0:00:12.592180
3680	0	2	0.868	0	0:00:12.600608
3700	3	5	1.53	0	0:00:12.600120
3720	2	2	1.87	1	0:00:12.600280
3740	0	0	1.72	1	0:00:12.597804
3760	7	7	1.91	1	0:00:12.602148
3780	4	2	1.07	0	0:00:12.595739
3800	9	9	1.09	1	0:00:12.598844
3820	0	0	1.77	1	0:00:12.594804
3840	6	-1	0.0	0	0:00:12.599421
3860	7	7	1.91	1	0:00:12.597585
3880	6	4	0.498	0	0:00:12.596331
3900	3	-1	0.0	0	0:00:12.596498
3920	7	9	0.258	0	0:00:12.598091
3940	6	6	0.647	1	0:00:12.600703
3960	2	5	0.224	0	0:00:12.598065
3980	9	9	0.377	1	0:00:12.595413
4000	8	0	0.116	0	0:00:12.599270
4020	8	8	1.46	1	0:00:12.592160
4040	0	0	1.91	1	0:00:12.596497
4060	6	6	1.09	1	0:00:12.594485
4080	1	1	0.823	1	0:00:12.599328
4100	7	7	1.91	1	0:00:12.599274
4120	4	0	1.76	0	0:00:12.601897
4140	5	3	0.256	0	0:00:12.600996
4160	5	2	0.519	0	0:00:12.603087
4180	0	0	0.646	1	0:00:12.591272
4200	4	2	1.3	0	0:00:12.601050
4220	4	0	1.91	0	0:00:12.597230
4240	7	8	0.753	0	0:00:12.599300
4260	8	8	1.44	1	0:00:12.598518
4280	8	8	1.02	1	0:00:12.595033
4300	8	8	1.91	1	0:00:12.596732
4320	1	8	1.91	0	0:00:12.598954
4340	0	0	1.17	1	0:00:12.599591
4360	6	6	1.4	1	0:00:12.604027
4380	9	9	1.84	1	0:00:12.598912
4400	3	6	0.261	0	0:00:12.597806
4420	5	8	0.535	0	0:00:12.598010
4440	2	6	0.893	0	0:00:12.601024
4460	9	9	0.378	1	0:00:12.603128
4480	9	9	1.29	1	0:00:12.606225
4500	3	5	0.0916	0	0:00:12.599023
4520	3	6	1.81	0	0:00:12.603238
4540	9	9	1.91	1	0:00:12.597496
4560	1	1	1.91	1	0:00:12.598553
4580	6	6	0.815	1	0:00:12.600301
4600	4	7	1.91	0	0:00:12.603279
4620	7	3	1.81	0	0:00:12.598130
4640	2	5	0.0491	0	0:00:12.598364
4660	7	2	0.487	0	0:00:12.595393
4680	9	1	0.538	0	0:00:12.599511
4700	6	6	0.288	1	0:00:12.595572
4720	8	8	0.694	1	0:00:12.596005
4740	5	5	0.0318	1	0:00:12.598213
4760	3	3	0.0313	1	0:00:12.600296
4780	0	0	1.13	1	0:00:12.593278
4800	9	9	1.91	1	0:00:12.598539
4820	3	5	1.1	0	0:00:12.595553
4840	0	0	1.91	1	0:00:12.600632
4860	5	5	1.91	1	0:00:12.597751
4880	0	2	0.184	0	0:00:12.600194
4900	3	6	1.28	0	0:00:12.598667
4920	7	7	1.64	1	0:00:12.601386
4940	6	6	0.825	1	0:00:12.599669
4960	4	6	0.843	0	0:00:12.603448
4980	1	9	1.91	0	0:00:12.601463
5000	7	7	1.91	1	0:00:12.601128
5020	8	8	1.17	1	0:00:12.599643
5040	3	3	1.61	1	0:00:12.601679
5060	6	6	1.87	1	0:00:12.597977
5080	7	7	1.91	1	0:00:12.600266
5100	3	3	1.01	1	0:00:12.599188
5120	9	8	0.532	0	0:00:12.598040
5140	8	8	1.57	1	0:00:12.594811
5160	0	8	0.77	0	0:00:12.599108
5180	9	7	0.267	0	0:00:12.596324
5200	3	3	1.91	1	0:00:12.600845
5220	0	0	1.91	1	0:00:12.595263
5240	1	1	0.116	1	0:00:12.600110
5260	0	0	1.91	1	0:00:12.593613
5280	0	8	1.84	0	0:00:12.606202
5300	9	9	0.968	1	0:00:12.599385
5320	7	7	1.91	1	0:00:12.602955
5340	3	4	0.253	0	0:00:12.600880
5360	9	9	1.87	1	0:00:12.602793
5380	1	9	1.91	0	0:00:12.598330
5400	9	9	0.419	1	0:00:12.596702
5420	6	6	1.46	1	0:00:12.596511
5440	9	9	1.91	1	0:00:12.603651
5460	0	0	1.87	1	0:00:12.608067
5480	1	1	0.955	1	0:00:12.603345
5500	8	-1	0.0	0	0:00:12.602276
5520	4	-1	0.0	0	0:00:12.609678
5540	5	6	0.377	0	0:00:12.601827
5560	3	6	0.439	0	0:00:12.599523
5580	5	6	0.849	0	0:00:12.602113
5600	6	9	0.0739	0	0:00:12.601202
5620	3	2	1.13	0	0:00:12.602139
5640	2	3	0.607	0	0:00:12.604370
5660	9	9	1.14	1	0:00:12.601478
5680	2	1	0.0845	0	0:00:12.603487
5700	3	-1	0.0	0	0:00:12.603606
5720	9	9	1.91	1	0:00:12.606076
5740	6	6	0.848	1	0:00:12.603407
5760	2	2	1.33	1	0:00:12.599845
5780	7	7	1.91	1	0:00:12.603082
5800	2	2	0.165	1	0:00:12.603700
5820	5	6	0.328	0	0:00:12.610144
5840	2	6	0.611	0	0:00:12.600941
5860	0	-1	0.0	0	0:00:12.603005
5880	0	0	1.53	1	0:00:12.599427
5900	4	4	0.241	1	0:00:12.601160
5920	8	8	1.91	1	0:00:12.600390
5940	7	4	1.33	0	0:00:12.601774
5960	2	7	0.0904	0	0:00:12.601467
5980	9	9	1.91	1	0:00:12.601257
6000	8	8	0.31	1	0:00:12.600455
6020	6	6	1.13	1	0:00:12.598521
6040	2	7	1.2	0	0:00:12.599148
6060	3	6	0.0738	0	0:00:12.599133
6080	1	1	0.885	1	0:00:12.601450
6100	1	1	1.38	1	0:00:12.598350
6120	5	5	1.91	1	0:00:12.599121
6140	9	9	1.73	1	0:00:12.597351
6160	2	5	1.24	0	0:00:12.601721
6180	0	-1	0.0	0	0:00:12.598096
6200	3	-1	0.0	0	0:00:12.598492
6220	2	6	1.64	0	0:00:12.592150
6240	2	6	0.609	0	0:00:12.595465
6260	2	9	0.408	0	0:00:12.594028
6280	8	5	1.16	0	0:00:12.598188
6300	1	-1	0.0	0	0:00:12.601618
6320	0	0	1.91	1	0:00:12.595908
6340	3	3	1.3	1	0:00:12.598593
6360	2	2	0.989	1	0:00:12.597857
6380	3	6	0.312	0	0:00:12.592931
6400	0	1	0.971	0	0:00:12.595035
6420	7	7	0.533	1	0:00:12.593696
6440	3	8	0.313	0	0:00:12.596289
6460	3	1	0.552	0	0:00:12.594198
6480	0	0	1.31	1	0:00:12.602792
6500	7	0	0.463	0	0:00:12.594382
6520	6	-1	0.0	0	0:00:12.596903
6540	8	8	1.91	1	0:00:12.593866
6560	6	6	1.87	1	0:00:12.594525
6580	1	1	0.159	1	0:00:12.600535
6600	7	7	1.91	1	0:00:12.602803
6620	7	7	1.91	1	0:00:12.601473
6640	5	3	1.59	0	0:00:12.600296
6660	0	0	1.7	1	0:00:12.596819
6680	3	3	0.888	1	0:00:12.604176
6700	6	6	1.17	1	0:00:12.596573
6720	2	2	1.91	1	0:00:12.596408
6740	2	6	1.55	0	0:00:12.596118
6760	5	5	1.35	1	0:00:12.601743
6780	7	7	1.91	1	0:00:12.598522
6800	6	6	1.91	1	0:00:12.599044
6820	1	1	1.91	1	0:00:12.599058
6840	9	9	1.14	1	0:00:12.599444
6860	0	0	1.91	1	0:00:12.592541
6880	2	7	1.11	0	0:00:12.596291
6900	3	7	1.04	0	0:00:12.593270
6920	5	2	1.91	0	0:00:12.592929
6940	1	1	1.91	1	0:00:12.599403
6960	9	8	1.8	0	0:00:12.598147
6980	0	9	1.15	0	0:00:12.595705
7000	2	8	0.752	0	0:00:12.597692
7020	7	7	1.91	1	0:00:12.595521
7040	7	8	1.01	0	0:00:12.596360
7060	8	8	1.48	1	0:00:12.601281
7080	5	4	0.646	0	0:00:12.600173
7100	9	9	0.776	1	0:00:12.601016
7120	7	7	1.91	1	0:00:12.601338
7140	4	4	1.02	1	0:00:12.598683
7160	5	5	0.692	1	0:00:12.601741
7180	6	6	1.91	1	0:00:12.597364
7200	4	6	0.7	0	0:00:12.593408
7220	9	9	0.948	1	0:00:12.597528
7240	0	8	1.8	0	0:00:12.595417
7260	1	8	0.593	0	0:00:12.596212
7280	1	1	0.908	1	0:00:12.597590
7300	3	7	0.878	0	0:00:12.595071
7320	8	0	0.433	0	0:00:12.596796
7340	2	4	0.659	0	0:00:12.594752
7360	2	7	0.155	0	0:00:12.598099
7380	7	7	1.69	1	0:00:12.596074
7400	3	3	0.482	1	0:00:12.606424
7420	3	0	1.91	0	0:00:12.603263
7440	3	6	0.267	0	0:00:12.596597
7460	5	5	1.91	1	0:00:12.600406
7480	1	8	0.37	0	0:00:12.594558
7500	6	6	1.91	1	0:00:12.600347
7520	4	6	0.957	0	0:00:12.597169
7540	5	5	1.91	1	0:00:12.602936
7560	0	-1	0.0	0	0:00:12.604461
7580	8	8	1.74	1	0:00:12.597009
7600	8	9	1.23	0	0:00:12.598328
7620	5	3	0.677	0	0:00:12.597228
7640	9	9	1.01	1	0:00:12.596772
7660	7	7	0.259	1	0:00:12.596835
7680	3	9	1.21	0	0:00:12.599967
7700	6	6	1.91	1	0:00:12.592638
7720	5	5	0.418	1	0:00:12.591657
7740	4	2	0.129	0	0:00:12.593980
7760	2	9	0.845	0	0:00:12.595442
7780	3	1	0.12	0	0:00:12.596954
7800	0	0	1.91	1	0:00:12.600135
7820	5	5	0.0877	1	0:00:12.598976
7840	1	1	1.91	1	0:00:12.605182
7860	8	1	0.192	0	0:00:12.602329
7880	0	0	1.44	1	0:00:12.602242
7900	0	8	1.25	0	0:00:12.601525
7920	9	8	0.837	0	0:00:12.607086
7940	2	6	1.91	0	0:00:12.606013
7960	0	0	1.61	1	0:00:12.610436
7980	3	-1	0.0	0	0:00:12.606858
8000	9	9	1.26	1	0:00:12.608920
8020	6	6	1.72	1	0:00:12.611300
8040	2	6	0.247	0	0:00:12.614892
8060	6	6	1.31	1	0:00:12.613247
8080	4	6	1.3	0	0:00:12.610241
8100	6	2	1.46	0	0:00:12.613384
8120	8	9	0.481	0	0:00:12.616382
8140	5	6	0.18	0	0:00:12.613215
8160	6	6	1.69	1	0:00:12.613843
8180	4	6	1.91	0	0:00:12.610896
8200	3	6	0.0722	0	0:00:12.619122
8220	6	6	0.858	1	0:00:12.611073
8240	7	7	1.91	1	0:00:12.615246
8260	1	1	1.91	1	0:00:12.616862
8280	4	3	0.0938	0	0:00:12.619103
8300	5	2	1.17	0	0:00:12.614336
8320	7	4	0.0497	0	0:00:12.614472
8340	5	5	1.47	1	0:00:12.612898
8360	7	7	1.71	1	0:00:12.612384
8380	9	9	1.51	1	0:00:12.617884
8400	0	8	1.35	0	0:00:12.618985
8420	3	6	0.508	0	0:00:12.613178
8440	5	5	0.913	1	0:00:12.614958
8460	8	8	1.91	1	0:00:12.611494
8480	2	-1	0.0	0	0:00:12.613811
8500	4	2	0.419	0	0:00:12.612100
8520	8	1	0.536	0	0:00:12.622445
8540	4	2	0.317	0	0:00:12.615479
8560	7	7	1.87	1	0:00:12.624346
8580	3	-1	0.0	0	0:00:12.619832
8600	3	-1	0.0	0	0:00:12.621568
8620	3	-1	0.0	0	0:00:12.618720
8640	1	1	1.91	1	0:00:12.619305
8660	7	5	0.739	0	0:00:12.620923
8680	3	-1	0.0	0	0:00:12.623745
8700	3	3	1.08	1	0:00:12.625859
8720	2	0	1.91	0	0:00:12.620717
8740	2	6	0.75	0	0:00:12.618690
8760	8	8	1.91	1	0:00:12.622662
8780	4	4	0.826	1	0:00:12.617330
8800	0	0	1.91	1	0:00:12.624209
8820	2	2	1.91	1	0:00:12.621809
8840	2	1	0.971	0	0:00:12.622407
8860	2	2	1.47	1	0:00:12.616393
8880	1	1	1.8	1	0:00:12.615844
8900	2	4	0.138	0	0:00:12.617912
8920	6	6	1.91	1	0:00:12.615298
8940	6	3	0.92	0	0:00:12.619212
8960	0	0	1.91	1	0:00:12.612625
8980	9	9	1.91	1	0:00:12.615910
9000	8	8	1.91	1	0:00:12.615870
9020	7	7	1.51	1	0:00:12.614632
9040	2	5	1.91	0	0:00:12.616534
9060	9	5	0.578	0	0:00:12.618159
9080	3	0	0.876	0	0:00:12.615916
9100	9	6	0.14	0	0:00:12.613926
9120	3	0	0.723	0	0:00:12.614830
9140	7	7	0.795	1	0:00:12.615337
9160	5	5	1.41	1	0:00:12.611995
9180	5	5	1.91	1	0:00:12.617445
9200	8	8	1.91	1	0:00:12.615203
9220	8	8	1.91	1	0:00:12.616970
9240	8	8	1.83	1	0:00:12.615627
9260	5	5	1.54	1	0:00:12.613323
9280	9	0	0.107	0	0:00:12.611159
9300	5	5	1.68	1	0:00:12.610807
9320	9	9	1.74	1	0:00:12.612052
9340	1	1	1.91	1	0:00:12.608246
9360	5	0	0.236	0	0:00:12.615741
9380	5	5	1.16	1	0:00:12.615196
9400	6	6	1.02	1	0:00:12.614954
9420	5	5	0.901	1	0:00:12.616562
9440	8	8	1.91	1	0:00:12.618701
9460	3	6	0.0929	0	0:00:12.616529
9480	2	-1	0.0	0	0:00:12.618325
9500	9	-1	0.0	0	0:00:12.617517
9520	1	1	1.91	1	0:00:12.616620
9540	5	5	1.83	1	0:00:12.616709
9560	9	7	1.91	0	0:00:12.615844
9580	1	1	0.798	1	0:00:12.615646
9600	8	8	1.91	1	0:00:12.614908
9620	4	7	0.522	0	0:00:12.614446
9640	5	0	0.211	0	0:00:12.612398
9660	6	6	1.91	1	0:00:12.608853
9680	8	8	1.43	1	0:00:12.614853
9700	0	0	1.91	1	0:00:12.605765
9720	8	-1	0.0	0	0:00:12.610694
9740	3	6	1.91	0	0:00:12.611971
9760	9	9	0.757	1	0:00:12.613393
9780	4	6	1.91	0	0:00:12.623756
9800	1	1	1.91	1	0:00:12.610706
9820	0	0	0.181	1	0:00:12.610828
9840	4	3	0.319	0	0:00:12.609554
9860	0	8	0.0763	0	0:00:12.604393
9880	7	7	1.91	1	0:00:12.607076
9900	8	0	1.04	0	0:00:12.607155
9920	6	6	1.91	1	0:00:12.605760
9940	4	5	0.136	0	0:00:12.608500
9960	2	0	1.91	0	0:00:12.605295
9980	0	0	1.91	1	0:00:12.607202
